date,state,district,pincode,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_population,Trend_Slope,Trend_R²,Trend_Direction
2025-09-30,Uttar Pradesh,Maharajganj,273301,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-13,Uttar Pradesh,Sitapur,261145,2.0,0.0,0.0,5.0,6.0,0.0,17.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-15,Uttar Pradesh,Ghazipur,233302,4.0,3.0,0.0,5.0,6.0,1.0,6.0,7.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-16,Uttar Pradesh,Shahjahanpur,242127,2.0,0.0,0.0,5.0,6.0,10.0,60.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-17,Uttar Pradesh,Firozabad,283135,3.0,4.0,0.0,5.0,6.0,1.0,6.0,7.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-18,Uttar Pradesh,Kanpur Nagar,208003,2.0,0.0,0.0,5.0,6.0,3.0,9.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-19,Uttar Pradesh,Kushinagar *,274304,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-20,Uttar Pradesh,Gautam Buddha Nagar,201301,2.0,0.0,0.0,5.0,6.0,1.0,36.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-21,Uttar Pradesh,Bareilly,243302,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-22,Uttar Pradesh,Varanasi,221107,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-23,Uttar Pradesh,Kanpur Nagar,209202,2.0,0.0,0.0,5.0,6.0,1.0,8.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-24,Uttar Pradesh,Ambedkar Nagar,224205,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-25,Uttar Pradesh,Gorakhpur,273016,2.0,0.0,0.0,5.0,6.0,5.0,38.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-26,Uttar Pradesh,Deoria,274208,2.0,0.0,0.0,5.0,6.0,0.0,16.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-27,Uttar Pradesh,Bahraich,271870,2.0,0.0,0.0,5.0,6.0,0.0,18.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-28,Uttar Pradesh,Ballia,277304,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-29,Uttar Pradesh,Allahabad,212507,2.0,0.0,0.0,5.0,6.0,2.0,48.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-30,Uttar Pradesh,Auraiya,206244,4.0,13.0,0.0,5.0,6.0,1.0,6.0,17.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-10-31,Uttar Pradesh,Gonda,271209,2.0,0.0,0.0,5.0,6.0,2.0,18.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-01,Uttar Pradesh,Agra,283201,2.0,2.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-02,Uttar Pradesh,Farrukhabad,205302,2.0,0.0,0.0,5.0,6.0,1.0,13.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-03,Uttar Pradesh,Ghazipur,233223,2.0,0.0,0.0,5.0,6.0,5.0,22.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-04,Uttar Pradesh,Muzaffarnagar,251308,2.0,0.0,0.0,5.0,6.0,1.0,56.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-05,Uttar Pradesh,Gonda,271122,2.0,0.0,0.0,5.0,6.0,2.0,20.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-06,Uttar Pradesh,Jaunpur,222001,2.0,0.0,0.0,5.0,6.0,22.0,129.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-07,Uttar Pradesh,Sonbhadra,231205,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-08,Uttar Pradesh,Kushinagar,274305,1.0,9.0,0.0,5.0,6.0,1.0,6.0,10.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-09,Uttar Pradesh,Sonbhadra,231210,2.0,0.0,0.0,5.0,6.0,3.0,25.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-10,Uttar Pradesh,Etah,207245,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-11,Uttar Pradesh,Kaushambi,212214,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-12,Uttar Pradesh,Varanasi,221307,2.0,0.0,0.0,5.0,6.0,3.0,53.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-13,Uttar Pradesh,Shahjahanpur,242001,6.0,6.0,3.0,5.0,6.0,1.0,6.0,15.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-14,Uttar Pradesh,Gautam Buddha Nagar,203203,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-15,Uttar Pradesh,Siddharthnagar,272206,2.0,15.0,1.0,5.0,6.0,1.0,6.0,18.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-16,Uttar Pradesh,Ambedkar Nagar,224141,2.0,0.0,0.0,5.0,6.0,2.0,4.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-17,Uttar Pradesh,Shahjahanpur,242303,3.0,2.0,0.0,5.0,6.0,1.0,6.0,5.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-18,Uttar Pradesh,Kanpur Nagar,209310,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-19,Uttar Pradesh,Kushinagar,274801,2.0,0.0,0.0,5.0,6.0,0.0,14.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-25,Uttar Pradesh,Lalitpur,284123,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-26,Uttar Pradesh,Banda,210201,2.0,0.0,0.0,5.0,6.0,5.0,45.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-27,Uttar Pradesh,Kanpur Nagar,208009,2.0,0.0,0.0,5.0,6.0,0.0,7.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-28,Uttar Pradesh,Sultanpur,227812,2.0,0.0,0.0,5.0,6.0,2.0,13.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-11-29,Uttar Pradesh,Gonda,271504,2.0,0.0,0.0,5.0,6.0,7.0,49.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-01,Uttar Pradesh,Bara Banki,225405,2.0,0.0,0.0,5.0,6.0,2.0,15.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-02,Uttar Pradesh,Balrampur,271210,2.0,0.0,0.0,5.0,6.0,2.0,52.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-03,Uttar Pradesh,Jaunpur,222107,2.0,0.0,0.0,5.0,6.0,1.0,5.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-04,Uttar Pradesh,Varanasi,221104,2.0,0.0,0.0,5.0,6.0,10.0,59.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-05,Uttar Pradesh,Bahraich,271841,2.0,0.0,0.0,5.0,6.0,1.0,19.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-06,Uttar Pradesh,Shahjahanpur,242220,2.0,0.0,0.0,5.0,6.0,2.0,20.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-07,Uttar Pradesh,Amroha,244231,2.0,0.0,0.0,5.0,6.0,4.0,49.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-08,Uttar Pradesh,Lucknow,227305,2.0,0.0,0.0,5.0,6.0,2.0,69.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-09,Uttar Pradesh,Kanpur Nagar,209304,2.0,0.0,0.0,5.0,6.0,1.0,18.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-10,Uttar Pradesh,Rae Bareli,229207,2.0,0.0,0.0,5.0,6.0,2.0,18.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-11,Uttar Pradesh,Kanpur Dehat,209307,2.0,0.0,0.0,5.0,6.0,1.0,30.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-12,Uttar Pradesh,Jaunpur,222170,2.0,0.0,0.0,5.0,6.0,2.0,27.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-13,Uttar Pradesh,Rampur,244921,2.0,0.0,0.0,5.0,6.0,17.0,139.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-14,Uttar Pradesh,Etawah,206123,2.0,0.0,0.0,5.0,6.0,3.0,28.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-15,Uttar Pradesh,Gorakhpur,273409,2.0,0.0,0.0,5.0,6.0,0.0,10.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-16,Uttar Pradesh,Varanasi,221307,2.0,0.0,0.0,5.0,6.0,3.0,57.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-18,Uttar Pradesh,Jaunpur,223101,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-19,Uttar Pradesh,Gorakhpur,273152,2.0,0.0,0.0,5.0,6.0,8.0,40.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-20,Uttar Pradesh,Gorakhpur,273161,2.0,0.0,0.0,5.0,6.0,0.0,9.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-21,Uttar Pradesh,Kushinagar,274149,2.0,0.0,0.0,5.0,6.0,2.0,29.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-22,Uttar Pradesh,Kaushambi,212207,2.0,0.0,0.0,5.0,6.0,3.0,28.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-23,Uttar Pradesh,Meerut,250103,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-24,Uttar Pradesh,Hamirpur,210501,2.0,0.0,0.0,5.0,6.0,3.0,18.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-25,Uttar Pradesh,Agra,282002,5.0,2.0,3.0,5.0,6.0,1.0,6.0,10.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-26,Uttar Pradesh,Hamirpur,210501,2.0,3.0,0.0,5.0,6.0,1.0,6.0,5.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-27,Uttar Pradesh,Bhadohi,221310,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-28,Uttar Pradesh,Etah,207001,2.0,0.0,0.0,5.0,6.0,12.0,109.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-29,Uttar Pradesh,Lucknow,226011,2.0,0.0,0.0,5.0,6.0,1.0,26.0,2.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-12-31,Uttar Pradesh,Mau,221705,0.0,4.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.27507020007020017,0.39519958001309397,Decreasing
2025-03-01,Uttarakhand,Nainital,263135,2.0,0.0,0.0,5.0,6.0,15.0,157.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-03-15,Uttarakhand,Haridwar,247667,17.0,15.0,28.0,5.0,6.0,1.0,6.0,60.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-03-20,Uttarakhand,Nainital,263139,46.0,18.0,11.0,5.0,6.0,1.0,6.0,75.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-04-01,Uttarakhand,Dehradun,248171,2.0,0.0,0.0,217.0,302.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-05-01,Uttarakhand,Tehri Garhwal,249001,2.0,0.0,0.0,41.0,123.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-06-01,Uttarakhand,Udham Singh Nagar,244713,2.0,0.0,0.0,928.0,1674.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-07-01,Uttarakhand,Pithoragarh,262521,2.0,0.0,0.0,69.0,142.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-01,Uttarakhand,Nainital,263126,2.0,1.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-02,Uttarakhand,Almora,263625,2.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-03,Uttarakhand,Udham Singh Nagar,262311,2.0,0.0,0.0,18.0,16.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-04,Uttarakhand,Pithoragarh,262541,2.0,0.0,0.0,4.0,3.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-05,Uttarakhand,Almora,263601,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-06,Uttarakhand,Rudraprayag,246419,2.0,0.0,0.0,5.0,4.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-07,Uttarakhand,Haridwar,247656,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-08,Uttarakhand,Almora,263645,2.0,0.0,0.0,3.0,7.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-09,Uttarakhand,Rudraprayag,246141,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-10,Uttarakhand,Haridwar,247666,1.0,2.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-11,Uttarakhand,Dehradun,248158,2.0,0.0,0.0,9.0,3.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-12,Uttarakhand,Pauri Garhwal,246175,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-13,Uttarakhand,Haridwar,249408,4.0,0.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-14,Uttarakhand,Dehradun,248165,2.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-15,Uttarakhand,Haridwar,249407,2.0,2.0,0.0,5.0,6.0,1.0,6.0,4.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-16,Uttarakhand,Chamoli,246429,2.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-17,Uttarakhand,Almora,244715,2.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-18,Uttarakhand,Almora,263638,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-19,Uttarakhand,Pauri Garhwal,246121,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-20,Uttarakhand,Udham Singh Nagar,244716,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-21,Uttarakhand,Haridwar,247663,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-22,Uttarakhand,Nainital,263126,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-23,Uttarakhand,Chamoli,246446,1.0,1.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-24,Uttarakhand,Champawat,262310,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-25,Uttarakhand,Dehradun,248195,0.0,1.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-26,Uttarakhand,Champawat,262580,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-27,Uttarakhand,Tehri Garhwal,249131,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-28,Uttarakhand,Uttarkashi,249152,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-29,Uttarakhand,Haridwar,249407,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-09-30,Uttarakhand,Haridwar,247667,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-13,Uttarakhand,Champawat,262525,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-15,Uttarakhand,Pauri Garhwal,246169,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-16,Uttarakhand,Pauri Garhwal,246175,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-17,Uttarakhand,Pithoragarh,262543,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-18,Uttarakhand,Dehradun,248165,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-19,Uttarakhand,Pauri Garhwal,246149,2.0,0.0,0.0,5.0,6.0,3.0,19.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-20,Uttarakhand,Tehri Garhwal,249175,2.0,0.0,0.0,5.0,6.0,1.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-21,Uttarakhand,Almora,263626,2.0,0.0,0.0,5.0,6.0,1.0,0.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-22,Uttarakhand,Udham Singh Nagar,263153,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-23,Uttarakhand,Haridwar,249408,2.0,0.0,0.0,5.0,6.0,1.0,4.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-24,Uttarakhand,Haridwar,247668,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-25,Uttarakhand,Almora,263655,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-26,Uttarakhand,Chamoli,246443,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-27,Uttarakhand,Tehri Garhwal,249132,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-28,Uttarakhand,Pithoragarh,262576,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-29,Uttarakhand,Bageshwar,263635,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-30,Uttarakhand,Pauri Garhwal,246194,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-10-31,Uttarakhand,Udham Singh Nagar,263160,8.0,2.0,0.0,5.0,6.0,1.0,6.0,10.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-01,Uttarakhand,Nainital,244715,2.0,0.0,0.0,5.0,6.0,4.0,23.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-02,Uttarakhand,Bageshwar,263642,1.0,1.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-03,Uttarakhand,Pithoragarh,262554,2.0,0.0,0.0,5.0,6.0,1.0,5.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-04,Uttarakhand,Tehri Garhwal,249186,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-05,Uttarakhand,Uttarkashi,249171,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-06,Uttarakhand,Almora,263643,2.0,0.0,0.0,5.0,6.0,2.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-07,Uttarakhand,Almora,263659,2.0,0.0,0.0,5.0,6.0,2.0,3.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-08,Uttarakhand,Almora,263637,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-09,Uttarakhand,Tehri Garhwal,249165,2.0,0.0,0.0,5.0,6.0,1.0,4.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-10,Uttarakhand,Dehradun,248144,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-11,Uttarakhand,Bageshwar,263633,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-12,Uttarakhand,Dehradun,248005,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-13,Uttarakhand,Pauri Garhwal,246161,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-14,Uttarakhand,Haridwar,249402,2.0,0.0,0.0,5.0,6.0,6.0,37.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-15,Uttarakhand,Tehri Garhwal,249196,2.0,0.0,0.0,5.0,6.0,2.0,7.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-16,Uttarakhand,Pauri Garhwal,246165,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-17,Uttarakhand,Pauri Garhwal,246127,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-18,Uttarakhand,Almora,263625,1.0,0.0,0.0,5.0,6.0,1.0,6.0,1.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-19,Uttarakhand,Dehradun,248009,2.0,0.0,0.0,5.0,6.0,2.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-25,Uttarakhand,Almora,263637,3.0,0.0,0.0,5.0,6.0,1.0,6.0,3.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-26,Uttarakhand,Almora,263646,2.0,0.0,0.0,5.0,6.0,1.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-27,Uttarakhand,Nainital,263138,2.0,0.0,0.0,5.0,6.0,1.0,4.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-28,Uttarakhand,Dehradun,248121,2.0,0.0,0.0,5.0,6.0,1.0,6.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-11-29,Uttarakhand,Rudraprayag,246475,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-01,Uttarakhand,Dehradun,248197,2.0,0.0,0.0,5.0,6.0,4.0,29.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-02,Uttarakhand,Pauri Garhwal,246277,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-03,Uttarakhand,Chamoli,246401,2.0,0.0,0.0,5.0,6.0,1.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-04,Uttarakhand,Nainital,263002,2.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-05,Uttarakhand,Dehradun,248124,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-06,Uttarakhand,Pithoragarh,262530,2.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-07,Uttarakhand,Pauri Garhwal,249304,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-08,Uttarakhand,Hardwar,247666,2.0,0.0,0.0,5.0,6.0,0.0,1.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-09,Uttarakhand,Haridwar,247666,2.0,0.0,0.0,5.0,6.0,0.0,28.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-10,Uttarakhand,Champawat,262528,2.0,0.0,0.0,5.0,6.0,0.0,11.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-11,Uttarakhand,Pauri Garhwal,246159,2.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-12,Uttarakhand,Rudraprayag,246419,2.0,0.0,0.0,5.0,6.0,0.0,11.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-13,Uttarakhand,Pithoragarh,262534,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-14,Uttarakhand,Uttarkashi,249165,2.0,0.0,0.0,5.0,6.0,3.0,10.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-15,Uttarakhand,Nainital,263126,2.0,0.0,0.0,5.0,6.0,0.0,22.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
2025-12-16,Uttarakhand,Pauri Garhwal,246147,2.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,-0.060466622843369816,0.20220895604438993,Decreasing
